Date,Tonnes Milled (wet),SAG Mill Power,Ball Mill Power,Cyclone Feed Slurry Mass Flow,Cyclone Feed Slurry Density,Cyclone Feed Slurry Solids Mass Flow,Cyclone Feed Slurry Percentage Solids,Feed Grade,First Concentrate Grade,First Conc Slurry Mass Flow,First Conc Slurry Density,First Conc Slurry Solids Mass Flow,First Conc Slurry Percentage Solids,Combined Conc Grade,Combined Conc Slurry Mass Flow,Combined Conc Slurry Density,Combined Conc Slurry Solids Mass Flow,Combined Conc Slurry Percentage Solids,Tails Grade,Tails Slurry Mass Flow,Tails Slurry Density,Tails Slurry Solids Mass Flow,Tails Slurry Percentage Solids,Cell 1 Level,Cell 1 Air Flow Rate,Cell 2 Air Flow Rate,Cell 3 Level,Cell 3 Air Flow Rate,Cell 4 Air Flow Rate,Cell 5 Level,Cell 5 Air Flow Rate,Cell 6 Air Flow Rate,Cell 7 Level,Cell 7 Air Flow Rate,Rougher 1 Collector Volume Flow Rate,Rougher 2 Collector Volume Flow Rate,Rougher Depressant Volume Flow Rate,Rougher Frother Volume Flow Rate,Recovery,Rougher Feed P80,Rougher Tail P80,Rougher First Conc Grade,Rougher Tail Grade,Mass Pull,rtg_ccg
2024-01-04 13:00:00,380,4675.54834,3154.944424,2504.77349,1.892545084,1830.332986,73.07379265,2.770546755,26.36538421,74.14336565,1.338297145,24.98945671,33.70423839,23.14343909,213.6709122,1.448769786,91.41167368,42.78152451,0.15060692,670.1119975,1.350412523,270.4868035,40.36441736,19.88803193,1098.75417,1102.244737,53.19578284,1198.973514,1197.948351,66.25901427,1223.759554,985.9668257,69.05805542,1112.906491,0.059160739,0.014451699,3.516898231,0.00338581,93.15618298,105.725,146.1793594,24.03563547,0.2005,10.25329209,low
2024-01-04 16:00:00,379,4706.856151,3141.750002,2513.485683,1.888672268,1832.479649,72.90591158,2.83413561,25.79288557,81.52456477,1.347473107,28.03033688,34.38268816,23.27904551,219.6307764,1.462892323,95.89310852,43.66105246,0.164675249,704.36895,1.318027291,264.3782455,37.53405733,20.12259809,1100.557936,1094.765698,49.86245225,1198.300121,1223.068135,65.0929498,1284.993746,973.4290296,68.9483444,1180.020724,0.055297252,0.014430308,3.382494312,8.49E-06,92.84653387,105.725,146.1793594,24.03563547,0.2005,10.25329209,low
2024-01-05 0:00:00,380,4757.157669,3124.870512,2534.791421,1.894989054,1854.9447,73.17938213,3.138676267,26.21666844,78.76830109,1.357893502,27.68077965,35.14202955,23.81673965,192.7997668,1.400573574,75.81482466,39.3230894,0.179279723,663.3468483,1.3462146,265.3733327,40.00521498,20.5069192,1017.951913,896.6866925,49.80539025,1199.663208,1220.356756,66.24925911,1285.40831,984.463272,66.04978859,1179.689455,0.042751455,0.01444905,4.867326521,5.21E-05,92.44688986,133.110917,,24.25914417,0.2023,10.77508787,low
2024-01-06 8:00:00,372,3881.507793,3109.098476,2844.359345,1.92838978,2121.767108,74.59560663,3.986631918,25.50824992,158.7659003,1.386058978,58.96141713,37.13733052,23.69475638,253.3156383,1.333848279,85.81508747,33.87674288,0.235677658,688.8512714,1.342599646,273.43328,39.69409528,20.26250573,1108.932906,1082.622715,51.79855735,1076.93747,981.3632583,66.1036181,1258.98113,843.6487176,69.04122991,999.7166103,0.053454245,0.016698893,3.357670631,0.00063897,92.5547212,145.1035019,180.5011933,24.6244813,0.2456,13.27652032,low
2024-01-06 9:00:00,375,3997.31582,3132.958266,2792.002316,1.925541796,2079.393012,74.4767653,3.840157376,25.80685733,143.9242179,1.345339986,49.25920879,34.22579571,22.74345279,272.3021342,1.376967486,101.9030995,37.42280605,0.243400699,687.9641775,1.332698512,267.1593003,38.8333156,20.14824202,1099.068602,1061.68793,52.07680128,1141.724451,996.695188,65.75128571,1258.298021,845.7938445,69.03062901,1000.290697,0.049687922,0.014811622,3.396678733,0.00063897,92.51992448,145.1035019,180.5011933,24.6244813,0.2456,13.27652032,low
2024-01-06 10:00:00,374,3985.758029,3129.808479,2741.92519,1.918448152,2033.938889,74.17922619,3.684556127,25.75100402,142.8431149,1.342334021,48.5721707,34.00385851,23.80506316,245.1143932,1.323096128,81.37007671,33.19677627,0.238029673,684.1577749,1.34027654,270.1962925,39.49327222,20.19753551,1129.745573,1117.217472,51.98327079,1200.226044,1002.330642,66.05760575,1260.362065,845.3534672,69.01266381,999.8908307,0.046782201,0.013016835,3.356981825,0.00063897,91.55473187,145.1035019,180.5011933,24.6244813,0.2456,13.27652032,low
2024-01-06 11:00:00,375,4080.168406,3144.880258,2718.517494,1.895367489,1989.83812,73.19570774,3.180888971,25.57315777,132.8226159,1.315909425,42.51550589,32.00923698,23.74652196,266.5406148,1.425181063,109.1998905,40.96932491,0.197716167,714.4430862,1.331170192,276.4845194,38.69930646,20.10196753,1132.185027,1182.648045,51.93406505,1199.07931,994.7220657,66.08060832,1259.27647,844.4501247,68.97944434,1000.379962,0.047461213,0.01314775,3.347522151,0.00063897,91.55009213,145.1035019,180.5011933,24.6244813,0.2456,13.27652032,low
2024-01-06 13:00:00,375,4153.293669,3146.514274,2652.963141,1.887413435,1932.71534,72.85119459,2.889693686,25.40481559,129.8200561,1.315359507,41.49941634,31.96687598,22.71622826,249.3517053,1.38016492,94.08214599,37.73070085,0.147106808,725.1195266,1.324806117,276.545758,38.13795489,20.05696274,1112.138809,1192.419169,51.38416156,1190.409715,999.0586691,65.84888022,1258.700345,844.0507311,68.8481504,999.2218933,0.049683928,0.012278747,3.183936246,0.00063897,93.74494398,145.1035019,180.5011933,24.6244813,0.2456,13.27652032,low
2024-01-06 23:00:00,375,3993.567347,3088.248611,2828.041278,1.926295283,2107.123816,74.50824116,3.653955328,25.56330584,141.4937057,1.394310098,53.35245206,37.70659041,23.71066571,266.0771905,1.5650016,131.8163636,49.54064772,0.166573338,665.5696911,1.330895639,257.4104087,38.67519994,20.18656148,913.4650241,994.0972808,51.98891051,1200.469013,993.9016102,66.33996383,1260.15877,844.9428441,68.76962032,999.0554064,0.06641721,0.012226593,3.486461408,0.00063897,94.54694404,149.9053763,,24.83779914,0.1873,13.50539603,low
2024-01-07 1:00:00,374,4124.846942,3081.749689,2830.560134,1.925912704,2108.548287,74.49226254,3.974047434,25.07353548,157.9616291,1.401702783,60.35861214,38.21093293,22.89889697,298.672975,1.482743669,133.1185354,44.56999679,0.182955151,632.2633656,1.33572202,247.1993289,39.09752523,18.48541723,1088.766737,1150.814103,52.10554805,1162.499553,999.6590998,65.82529226,1258.820262,845.1575351,68.80791677,999.4846934,0.069107042,0.012248132,3.45926019,0.00063897,94.33768825,149.9053763,,24.83779914,0.1873,13.50539603,low
2024-01-07 2:00:00,377,4212.298112,3081.461078,2812.779197,1.917513085,2085.390027,74.13984108,3.857854471,25.72446767,144.5855311,1.373228387,52.39567829,36.238535,23.16699425,258.0298579,1.326068287,86.206332,33.40944056,0.206125251,662.7163353,1.335429999,258.9369182,39.07205911,21.96385862,975.7880246,947.2565119,51.94873671,1100.460246,999.8364221,66.12055217,1259.185016,844.8491373,69.05721271,998.882745,0.070451959,0.012349435,3.536217269,0.00063897,93.35932224,149.9053763,,24.83779914,0.1873,13.50539603,low
2024-01-07 3:00:00,375,4064.166349,3075.544216,2865.026772,1.934682817,2144.672036,74.85696319,3.770616567,25.38747365,137.4614591,1.34711999,47.22729052,34.35675049,22.75379205,274.5443144,1.379869718,103.451161,37.68104294,0.194274897,643.220623,1.340374606,254.0834904,39.50176368,20.06655066,1012.757135,1028.998232,51.94007612,1100.40479,1002.336242,65.99130593,1259.27548,843.8491218,69.10091653,999.9968211,0.071796875,0.01225365,3.451546592,0.00063897,93.13722126,149.9053763,,24.83779914,0.1873,13.50539603,low
2024-01-07 4:00:00,374,3896.881876,3069.885826,2858.788752,1.937591236,2143.43917,74.97717934,3.650467673,25.34066113,134.2724569,1.344420474,45.86480116,34.1580114,22.41319871,271.1188115,1.383097297,102.8409668,37.93206609,0.189688261,641.9688143,1.348320523,257.9796066,40.1856914,19.97864712,924.6621139,1009.136123,52.09624064,1100.855477,1002.197802,65.7927013,1259.926723,844.7727595,68.7940805,1000.293127,0.073141791,0.012238878,3.407784497,0.00063897,92.94723377,149.9053763,,24.83779914,0.1873,13.50539603,low
2024-01-07 5:00:00,375,3967.009664,3069.429714,2860.242071,1.924663208,2129.165125,74.4400324,3.677182637,25.65829016,128.3033454,1.337934643,43.20903161,33.67724472,22.0996622,259.8266849,1.368678398,95.82420315,36.88004686,0.186027938,646.330206,1.327113279,247.8164659,38.34208328,19.56578519,956.9256548,929.4735693,51.98568652,1100.053764,999.4316545,66.24383621,1260.484511,845.3268306,69.05340103,1000.491896,0.074486707,0.012241539,3.365825379,0.00063897,91.23288725,147.7915058,181.0416667,25.60527746,0.2282,12.8002549,low
2024-01-07 6:00:00,375,4116.570932,3073.514173,2849.482097,1.917661464,2112.779656,74.14609335,3.649160914,25.38846451,134.8442362,1.342925832,45.911269,34.04763178,21.90857101,277.9945839,1.399522446,108.807411,39.14011901,0.193797956,667.8205874,1.335988465,261.2564306,39.12075122,20.98535593,1013.399189,985.5938551,51.84277281,1097.581058,994.8004131,66.08371694,1260.040989,844.9544988,69.09889804,999.2773907,0.074989346,0.01226582,3.467657451,0.00063897,90.79578247,147.7915058,181.0416667,25.60527746,0.2282,12.8002549,low
2024-01-07 7:00:00,374,4144.836014,3081.144805,2841.751126,1.915012065,2103.870805,74.03430885,4.142834879,25.82482612,150.8698659,1.378446877,55.22759519,36.60611405,20.23815043,356.3768066,1.501267027,163.8285172,45.97058903,0.187923941,668.095571,1.333709106,260.0345532,38.92175978,20.2289575,1000.230279,975.4013251,51.7992477,1048.621341,981.1672165,64.61797066,1246.000803,842.6210145,68.83411412,999.997307,0.070977148,0.012249955,3.816886104,0.00063897,92.50478092,147.7915058,181.0416667,25.60527746,0.2282,12.8002549,low
2024-01-07 8:00:00,370,4128.177095,3097.649013,2841.741325,1.931174967,2123.107244,74.71148854,3.979559429,25.67995669,144.7286582,1.358293722,50.90246068,35.17096151,20.94783204,318.8875067,1.520768825,150.3336954,47.14317501,0.198968356,664.1588895,1.341095541,262.7688251,39.56415088,20.21787873,1120.484126,1048.450983,51.98896169,999.9941625,980.9750788,65.75676865,1257.334621,844.2130727,68.38701339,999.3379224,0.066295647,0.012111912,4.380468982,0.00063897,92.28469178,147.7915058,181.0416667,25.60527746,0.2282,12.8002549,low
2024-01-07 9:00:00,370,4051.160215,3140.797431,2852.153184,1.930435687,2130.009739,74.68076227,3.268319514,25.28988161,124.880307,1.344906843,42.7014185,34.19387695,22.20769204,281.3656566,1.484610349,126.4466763,44.9403377,0.208236639,690.9076466,1.344626297,275.4560645,39.86872426,20.08022973,1133.235401,1041.506959,52.00100644,1000.032,980.9230246,65.94287262,1257.696635,845.6614658,69.03124439,999.2522015,0.061614146,0.012059966,4.613645788,0.00063897,90.23239762,147.7915058,181.0416667,25.60527746,0.2282,12.8002549,low
2024-01-07 10:00:00,371,4101.506789,3149.675004,2809.208488,1.921455163,2087.399838,74.30562193,3.189715331,25.98933511,118.1901952,1.377989054,43.22685531,36.57397742,23.16102857,246.9009976,1.487493101,111.1215665,45.00652797,0.19906298,712.5989609,1.33873476,280.4761494,39.35960684,20.13847459,1091.824111,1045.186024,51.92664103,998.6722028,980.9666214,65.89896336,1260.547521,844.2108443,69.04953507,1000.57851,0.056932645,0.012052558,4.978492625,0.00063897,88.8760785,147.7915058,181.0416667,25.60527746,0.2282,12.8002549,low
2024-01-07 20:00:00,377,4044.938191,3130.727403,2780.725523,1.916092206,2059.959241,74.07991995,3.529732516,26.36639743,115.8354621,1.383771187,42.83397252,36.97828951,23.50358585,208.1903007,1.328727358,69.96713998,33.6073005,0.219282367,689.2560829,1.340219643,272.1758196,39.48834494,20.01162997,1098.875742,999.4190521,52.00385539,1100.996727,1101.136469,66.0481453,1259.563594,844.6015446,69.0187359,999.7922923,0.05998869,0.012200675,4.605519949,0.00063897,91.14668012,158.5971223,,26.23521269,0.2317,12.36888007,low
2024-01-07 21:00:00,380,4095.084633,3129.993949,2800.21985,1.921580634,2080.868218,74.31088734,3.139068572,26.18570982,112.2965498,1.382645345,41.43723688,36.89983082,23.73801826,197.6184958,1.308056776,63.08494549,31.92259168,0.211508363,711.049799,1.33957208,280.3828409,39.43223685,20.03077721,1098.986439,1013.566722,51.99900226,1100.999174,1097.946405,65.4530842,1259.531511,844.7205813,69.12896975,999.4376276,0.057489001,0.012341839,4.663832625,0.00063897,90.4708691,158.5971223,,26.23521269,0.2317,12.36888007,low
2024-01-08 1:00:00,380,4094.417875,3112.110679,2804.288367,1.936754131,2101.60705,74.94261556,3.10973177,25.71243154,114.5306886,1.372310304,41.42984802,36.17357804,23.75071435,196.4892253,1.288067925,59.44944084,30.25582739,0.209513557,696.3874186,1.352307376,282.2167337,40.52582316,19.7567783,1099.32471,1041.479141,52.05754983,1100.972173,1102.523123,65.48813181,1259.940134,844.2650393,69.06301128,999.9296089,0.047490243,0.012407401,4.657505073,0.00063897,90.44331843,158.5971223,,26.23521269,0.2317,12.36888007,low
2024-01-08 2:00:00,381,4054.283556,3109.145082,2858.307026,1.936224585,2141.464643,74.92073538,3.26310516,26.02454466,115.3338866,1.376959794,42.09877276,36.50165098,23.87573179,199.8858506,1.293515509,61.39444385,30.71475228,0.210182709,690.750449,1.352472253,280.0291695,40.53984618,20.32873467,1099.023821,1049.565342,51.88670301,1100.906692,1101.853858,66.45137475,1258.795461,845.1166861,68.94321837,1000.148693,0.044990554,0.0124011,4.645948081,0.00063897,90.68215506,158.5971223,,26.23521269,0.2317,12.36888007,low
2024-01-08 18:00:00,379,4061.102799,3118.757899,2773.375696,1.936599521,2078.263149,74.9362285,3.161827829,26.22084713,119.3947461,1.383795358,44.15214436,36.97997257,23.99913423,222.8544919,1.420738132,90.18713662,40.46906833,0.169466622,677.1553554,1.344065427,269.6463022,39.82044889,20.21032262,1100.291844,1048.855753,51.92871267,1100.499043,1203.122747,65.91915174,1162.041737,845.620829,69.09820959,999.39157,0.072712242,0.012396619,5.585212308,0.00063897,91.52425456,156.3461538,,25.42558083,0.1974,10.57433754,low
2024-01-08 19:00:00,380,4155.382773,3118.121342,2784.301083,1.928226496,2076.776838,74.58880258,2.844559057,25.52911113,118.7336312,1.378781697,43.49165781,36.62960307,23.49964729,219.3789195,1.422350311,89.0242279,40.5801196,0.168274181,693.6927994,1.341363008,274.6141076,39.58727954,20.13685552,1099.440753,1050.291642,51.98753628,1101.820545,1200.410173,66.17934049,1120.455786,845.9428124,69.02637563,1000.469879,0.072866181,0.012393136,5.583644281,0.00063897,90.78025422,156.3461538,,25.42558083,0.1974,10.57433754,low
2024-01-08 20:00:00,380,4184.290322,3120.167231,2754.296416,1.928078653,2054.227007,74.58264095,2.640609516,25.1153463,117.1483928,1.369698824,42.15975299,35.98833238,23.17841691,217.0269557,1.412875559,86.68056497,39.93999948,0.156635709,710.8235743,1.341069965,281.2155874,39.5619388,20.12015312,1070.002163,1045.585721,52.06159896,1100.659831,1196.989139,65.90323402,1119.376088,844.045497,68.981007,999.2741435,0.073020121,0.012425529,5.715173075,0.00063897,90.71996945,156.3461538,,25.42558083,0.1974,10.57433754,low
2024-01-09 3:00:00,379,4221.884429,3113.865653,2755.698102,1.915553065,2040.791755,74.05716009,2.858772134,25.3091016,121.7388701,1.377292496,44.46517328,36.52504188,23.52598898,229.6153828,1.471004297,100.7062603,43.85867316,0.160345558,763.8425759,1.316668799,285.7709763,37.41228695,20.14206281,997.3248898,1047.026088,51.98422188,1099.798017,1199.821983,66.47460776,1127.04473,845.6646455,68.8261473,1000.04533,0.052763268,0.012372559,5.622281437,0.00063897,91.72247532,156.3461538,,25.42558083,0.1974,10.57433754,low
2024-01-09 10:00:00,381,3837.132891,3167.811542,2781.441094,1.931358003,2078.267539,74.71909232,2.418124634,25.92850484,99.90990632,1.368799679,35.8920222,35.9243878,23.44395393,206.3612402,1.503577886,94.96562749,46.01912035,0.186613836,648.7992244,1.356100837,265.018907,40.84759924,20.00373632,950.8977099,862.0801706,55.0778348,1150.355114,1256.625748,67.25050619,1200.612992,908.3049998,67.72661357,1000.063684,0.047766432,0.012343405,5.582162147,0.00063897,89.70888828,158.1714286,184.6829268,25.30594606,0.2065,10.03732996,low
2024-01-09 11:00:00,380,3924.320235,3173.442907,2711.473353,1.920933025,2014.18281,74.28370293,2.578835968,25.93776978,101.6891997,1.369427372,36.57662521,35.96903635,23.69454244,220.6821679,1.610036904,115.2330651,52.21675415,0.203639959,649.8316136,1.358421071,266.7137992,41.04352475,18.72279982,969.2027501,885.7139554,54.96259135,1148.798782,1252.929728,67.71029956,1199.123691,904.3678856,72.03486525,1001.07286,0.049637515,0.01237919,5.582421729,0.00063897,89.01992528,158.1714286,184.6829268,25.30594606,0.2065,10.03732996,low
2024-01-09 12:00:00,308,3564.154966,3190.564866,2145.359143,1.836739979,1514.330141,70.58632333,1.985443624,25.21328868,100.675572,1.35881218,35.44627381,35.20841563,22.69282015,219.8207702,1.60837259,114.6348577,52.14923849,0.183028058,512.6572693,1.268644528,168.8692964,32.93999843,21.39737955,985.9919228,969.3251298,55.0372944,1150.269764,1253.905487,68.39528141,1199.022736,920.7937688,69.53238091,999.6180656,0.05296927,0.010934799,4.798001813,0.00063897,86.62772681,158.1714286,184.6829268,25.30594606,0.2065,10.03732996,low
2024-01-09 17:00:00,380,4110.510638,3271.005288,2597.876042,1.906068882,1913.457274,73.65467957,2.312013658,24.80134974,108.5389238,1.371819831,39.22470807,36.13884004,23.87566439,231.3851937,1.596521556,119.0748743,51.46175188,0.182987032,633.1350773,1.350105003,255.3951655,40.33817975,20.34135485,986.8042684,1016.432884,59.14512558,1199.855431,1295.603756,66.98746676,1299.631839,886.8421818,72.09802434,999.8606367,0.050249684,0.012661472,3.726631167,0.00063897,89.06899808,139.3037037,,23.82411996,0.1781,9.674212898,low
2024-01-09 18:00:00,380,4111.815726,3268.229574,2672.121413,1.91323189,1976.274946,73.95902509,2.555529841,24.75250453,116.0111749,1.372105147,41.94853953,36.1590507,23.18728871,224.7513665,1.449253307,95.44136197,42.46530887,0.147708465,630.4201064,1.360339249,259.7645737,41.20499506,20.05188181,903.9001558,1044.701085,59.97528896,1199.92541,1229.068925,68.17141865,1226.733215,908.5107148,72.10905287,986.9806517,0.048426959,0.012363646,3.723276554,0.00063897,91.47627158,139.3037037,,23.82411996,0.1781,9.674212898,low
2024-01-09 19:00:00,379,4217.092078,3257.467602,2635.648264,1.911383272,1947.235346,73.88069846,2.330680823,24.72592815,116.9760146,1.373054651,42.37602274,36.22624935,23.62943011,201.671264,1.302031301,63.37536012,31.42508202,0.1683733,642.3394604,1.363805685,266.542897,41.4956442,20.09635056,979.5606626,979.9958017,60.02114694,1199.9901,1204.592187,67.94121776,1200.233068,943.4431779,72.11703771,979.412272,0.046604233,0.01244113,3.722594883,0.00063897,90.02013853,139.3037037,,23.82411996,0.1781,9.674212898,low
2024-01-09 20:00:00,381,4350.182627,3264.790395,2640.357845,1.902683952,1940.928678,73.51006159,2.263680367,25.14465398,111.8724967,1.37735949,40.86674404,36.52975062,23.01547568,202.7669121,1.315428191,66.02709113,32.56305007,0.143570873,686.5118377,1.351827651,277.9343338,40.48500237,20.04511021,903.7606474,891.0856783,60.05506669,1199.293891,1210.583866,68.18532755,1200.377308,938.2270842,72.10105086,979.149108,0.044781507,0.01247107,3.733165349,0.00063897,90.84388837,139.3037037,,23.82411996,0.1781,9.674212898,low
2024-01-09 21:00:00,376,4186.0409,3256.283699,2650.075382,1.911198763,1957.686805,73.87287241,2.314810425,25.23311928,106.2392076,1.373698574,38.53483933,36.27176839,23.25909479,195.5129282,1.313538393,63.4090971,32.43217606,0.150320277,696.5716548,1.351493779,281.8090373,40.45657548,20.10578119,856.3822151,867.9179424,59.99027793,1200.409642,1212.19634,67.96552259,1200.203049,933.0270652,71.79378088,980.129262,0.043183083,0.012261715,3.68559332,0.00063897,90.97943256,139.3037037,,23.82411996,0.1781,9.674212898,low
2024-01-09 22:00:00,372,4260.111937,3254.985487,2623.759954,1.904606827,1930.884711,73.59227768,2.313532625,25.23027329,104.7959843,1.369505157,37.69990099,35.97456644,23.70718148,190.8950526,1.304772047,60.54067277,31.71411304,0.147144308,702.764228,1.34159069,278.3435507,39.60696058,16.90767037,810.3679469,895.5007503,60.28684605,1199.502373,1198.786033,67.71124372,1200.081038,944.1936128,72.03835001,979.7522874,0.042624596,0.012176201,3.660004488,0.00063897,91.04832204,139.3037037,,23.82411996,0.1781,9.674212898,low
2024-01-09 23:00:00,360,4222.023458,3246.772275,2658.287479,1.907125931,1959.150849,73.69973579,2.129711027,24.62293745,108.2589727,1.369036464,38.90961227,35.94123544,23.47807731,195.0196047,1.307071834,62.1971599,31.89277304,0.138034463,693.1348369,1.338668292,272.7751566,39.35383739,23.21836547,836.096269,941.1806931,59.7412872,1200.040982,1204.575627,68.1461367,1199.006945,942.020837,72.15014892,981.4965232,0.042196825,0.011753429,3.54842554,0.00063897,90.84101171,139.3037037,,23.82411996,0.1781,9.674212898,low
2024-01-10 0:00:00,360,4134.891652,3245.787503,2625.275861,1.903538746,1930.801935,73.54663042,2.108998304,25.1104342,103.6792135,1.362518604,36.78055584,35.47534228,23.51705404,189.7900271,1.30293393,59.9379914,31.5812123,0.141065635,689.4670715,1.341075111,272.7696095,39.56238387,19.76890198,953.0985924,890.4227324,60.32582592,1198.700479,1198.916857,68.21179569,1200.260346,947.5744372,72.01982995,980.0071173,0.041769055,0.011734997,3.531680705,0.00063897,90.58830694,139.3037037,,23.82411996,0.1781,9.674212898,low
2024-01-10 1:00:00,355,4135.722965,3250.330444,2631.117056,1.895691757,1926.232677,73.20969139,2.147193021,25.3937682,99.92711476,1.360096243,35.27532586,35.30105511,23.61983303,185.6239199,1.303609071,58.76047362,31.6556582,0.154291906,707.4860986,1.333248938,275.0812343,38.88150379,20.52034183,968.2386381,912.9425135,59.6573849,1199.373839,1194.347838,68.75188766,1200.604396,949.747716,71.97161598,980.1535604,0.041341285,0.01162358,3.473057481,0.00063897,90.16658505,139.3037037,,23.82411996,0.1781,9.674212898,low
2024-01-10 2:00:00,355,3956.715191,3245.749998,2599.389412,1.895474518,1902.761465,73.20032375,2.202612866,25.02469182,103.0800345,1.36058698,36.42478716,35.33641344,23.5699315,188.6656839,1.307491182,60.29638628,31.95938182,0.149117899,702.8166662,1.332451729,272.7750784,38.81169748,19.95142229,999.1675574,923.4074966,59.98302618,1200.136205,1199.966965,67.93183815,1199.147703,948.2436534,71.91593559,978.5000929,0.040913515,0.011612446,3.466703606,0.00063897,90.75366246,139.3037037,,23.82411996,0.1781,9.674212898,low
2024-01-10 3:00:00,360,4024.762012,3237.548592,2658.247515,1.897559976,1948.233935,73.29016292,2.251465948,25.22818185,105.9889004,1.362752026,37.6176909,35.49210412,23.70893465,191.4290491,1.309972751,61.53486547,32.14499876,0.15573107,717.4772635,1.324299611,273.308945,38.09304613,20.44416037,1013.033818,898.9964577,59.93699812,1199.090472,1198.596217,67.47556288,1200.259662,949.4042669,72.0059886,979.9247256,0.040485745,0.011780368,3.5194618,0.00063897,90.74931338,139.3037037,,23.82411996,0.1781,9.674212898,low
2024-01-10 4:00:00,360,4051.931711,3234.223128,2646.883161,1.894123947,1935.984264,73.14203715,2.27931819,25.21838871,107.9798019,1.364440216,38.45502042,35.61316076,23.4929717,194.0851685,1.313521751,62.9333434,32.42563246,0.152735144,730.907859,1.318221332,274.4663533,37.55143004,18.44755867,1009.324791,905.6614308,60.19866652,1200.395326,1202.840094,68.00840996,1200.012148,950.436087,71.86795957,980.7596399,0.040057974,0.011721584,3.51778323,0.00063897,90.92006141,139.3037037,,23.82411996,0.1781,9.674212898,low
2024-01-10 5:00:00,360,4149.447551,3239.360417,2631.266658,1.88578285,1915.041406,72.78021027,2.209839818,25.51348862,98.75192748,1.361129099,34.93393305,35.37544425,23.74256222,183.6496047,1.305553159,58.42749316,31.81465774,0.14269768,741.0450438,1.311555541,273.8286759,36.95169115,20.47775618,1003.369667,885.9521637,59.97172107,1199.28159,1200.992951,68.01316541,1200.555361,943.1800179,72.12209375,980.0398463,0.039452109,0.011745904,3.527272138,0.00063897,92.68360643,143.989434,166.4824121,26.64304849,0.1752,11.34296925,low
2024-01-10 13:00:00,360,3911.435579,3273.529035,2618.324391,1.913512691,1936.798365,73.97090949,2.755969165,26.15519745,108.1843523,1.375722148,39.394832,36.41453795,23.81222763,195.5558901,1.318925254,64.231733,32.84571636,0.143321401,639.2862099,1.346060152,255.663064,39.99195666,20.01568577,879.6097722,888.2060436,59.96552803,1199.280247,1251.449335,65.97056669,1250.301226,977.7662073,69.85447475,1000.358734,0.054502425,0.01185237,3.521746389,0.00063897,94.26406538,143.989434,166.4824121,26.64304849,0.1752,11.34296925,low
2024-01-10 15:00:00,360,3941.899928,3258.097865,2594.790267,1.916784525,1922.976425,74.10912741,2.806164613,26.32736641,111.3254702,1.359993767,39.29084219,35.2936683,23.30168862,233.1388207,1.369783988,86.14818587,36.95145476,0.150540879,579.3742976,1.3656118,241.2890949,41.64649622,20.53533557,956.1971243,859.2776683,59.94819935,1200.269797,1258.037493,66.17969634,1250.094156,960.5240206,70.18851185,998.4810023,0.050395084,0.011935989,3.529274573,0.00063897,93.76312336,143.989434,166.4824121,26.64304849,0.1752,10.92479645,low
2024-01-10 20:00:00,360,3872.770432,3235.255569,2618.443312,1.919949577,1943.994794,74.2423861,2.860798046,25.99413223,112.9592505,1.340606491,38.2659184,33.87586075,23.59927163,243.3883654,1.387442785,93.23923513,38.30883,0.175984387,595.2885377,1.366271026,248.2439956,41.70145734,19.64228079,946.7963426,958.7663102,60.02685311,1199.81754,1246.539907,66.10120875,1235.929848,974.6148328,70.06561871,1000.186666,0.047911713,0.011786091,3.671697907,0.00063897,93.06618656,138.3657658,,22.5833274,0.2402,12.00475164,low
2024-01-10 21:00:00,360,3836.577307,3236.784752,2608.10401,1.912422126,1928.033945,73.92473372,2.783168656,26.07752612,105.3842727,1.349501368,36.39067323,34.53140806,23.87721153,230.3960175,1.416567181,93.03342435,40.3797884,0.197368177,625.233572,1.363387539,259.2259808,41.46066245,21.39852046,901.7761099,915.85136,59.88241282,1199.472193,1251.792456,65.86381275,1215.021153,968.2982091,69.99051839,1000.007783,0.048637811,0.011853019,3.673950566,0.00063897,92.35993667,138.3657658,,22.5833274,0.2402,12.00475164,low
2024-01-10 22:00:00,361,3855.062721,3236.129511,2663.996325,1.907326162,1963.585468,73.7082649,2.704547936,25.55384071,107.8045707,1.350441189,37.30056243,34.60016786,22.9365701,244.4581591,1.46243761,106.355182,43.50649715,0.189047508,637.8799876,1.358733551,261.9764182,41.06986005,20.21957924,888.486218,973.4392552,59.97036998,1199.956409,1247.632262,66.03405483,1214.990036,968.7982826,69.86801537,1000.298876,0.049363909,0.011722995,3.683666109,0.00063897,92.31900818,138.3657658,,22.5833274,0.2402,12.00475164,low
2024-01-10 23:00:00,359,3865.197506,3231.486983,2634.263479,1.913297518,1948.348765,73.961803,2.434697558,24.73571569,115.0780826,1.342443846,39.14033976,34.01198463,22.65373255,268.7095923,1.494877595,122.5814068,45.61854519,0.178252211,635.9358974,1.359172224,261.4129632,41.10681034,20.04782368,910.3225729,964.8961109,59.97751739,1198.706508,1236.029374,66.0528844,1214.376278,967.6801224,70.03748922,999.4692588,0.050090007,0.011728893,6.334135527,0.00063897,92.10122528,138.3657658,,22.5833274,0.2402,12.00475164,low
